Date,ID_Joueur,Temps_Jeu,Victoires,Achats_Objets,Satisfaction,Région,Serveur,Latitude,Longitude
2023-01-10,1162,142.60803327479442,0,0,64.3,OC,Stable,-0.042828155384299293,16.181178598048888
2023-01-20,1162,59.28205167051167,0,50,69.2,OC,Stable,-38.24362652460845,119.26475491275869
2023-01-15,1162,,2,0,,NA,Stable,-63.33174769858729,-117.73670386875398
2023-01-05,1162,150.1448744844971,2,50,79.9,AF,Stable,-71.75859744919116,22.797553556293877
2023-01-20,1162,74.84162471515678,0,0,56.5,AS,Stable,-47.42950077550841,62.85749003011705
2023-01-03,1162,132.04615907157614,1,0,88.2,NA,Stable,66.61974770516733,145.44356016094747
2023-01-05,1162,109.43851031903125,0,0,84.0,SA,Stable,-70.23093564237644,37.39150609071524
2023-01-30,1162,,0,100,64.9,OC,Dégradé,56.741087431849365,-164.67248085238236
2023-01-25,1162,130.48949271442422,0,0,73.0,,Stable,66.27624879441586,24.73886222922468
2023-01-08,1162,126.03100511149712,1,500,97.3,EU,Stable,58.51192724012785,-106.83230722234585
2023-01-08,1162,,0,200,51.0,AS,Stable,65.44505427211436,-12.888570913988872
2023-01-08,1162,101.25566386392333,0,500,90.6,OC,Stable,-51.29569957491243,24.060700952591276
2023-01-12,1162,163.2033036020752,0,0,75.6,NA,Stable,89.17628586828735,57.11439189126216
2023-01-24,1162,130.57268743152943,1,50,80.9,EU,Stable,7.70784943605338,-153.63810785203475
2023-01-23,1162,,1,0,84.2,EU,Stable,55.91333597684218,124.92796275779216
2023-01-08,1162,143.97739372551735,0,0,72.8,NA,Stable,-2.6587629830130624,159.77758417926083
2023-01-11,1162,136.97215513361854,2,0,59.6,NA,Dégradé,-55.63249676604555,71.46902415372045
2023-01-14,1162,121.07529884574147,0,0,95.5,,Stable,62.310664613433914,37.22057883859458
2023-01-08,1162,127.9888606932187,1,50,87.0,AF,Dégradé,-1.6851994407485051,42.75600652266968
2023-01-29,1162,102.09038906863405,0,500,78.0,AF,Stable,85.00952659395233,71.27969082860704
2023-01-30,1162,95.2263862423648,0,0,72.4,AF,Stable,56.03765881522153,137.00219042198967
2023-01-24,1162,142.7832652146775,0,0,75.0,SA,Stable,45.089809206483466,-125.82444632566639
2023-01-28,1162,113.28181727060178,0,200,91.2,OC,Stable,39.444780493594294,-167.6363154188077
2023-01-10,1162,,2,0,50.6,AF,Stable,19.64653914089328,-154.3682101265226
2023-01-07,1162,128.39464787832833,1,200,93.3,EU,Stable,71.50366193601769,-79.86921387942922
2023-01-28,1162,127.95865034351425,2,100,52.3,SA,Stable,21.793276787417398,-34.99525027678678
2023-01-17,1162,77.12020587077805,0,0,80.8,EU,Dégradé,89.27698741038546,-12.375950933976696
2023-01-04,1162,158.58756259364577,1,50,66.7,NA,Stable,4.033543710505938,-99.06971361877706
2023-01-29,1162,123.63546455702036,0,50,83.9,EU,Stable,-75.28298759867708,-152.88580661075062
2023-01-13,1162,113.92040211533552,2,50,54.3,EU,Stable,46.33747011870395,-90.44475424449833
2023-01-04,1142,132.9253801550924,4,0,77.8,OC,Stable,-82.08261454976794,98.04971543549823
2023-01-05,1142,127.09626580844589,2,50,92.8,NA,Dégradé,-20.57031778907141,39.35671962380002
2023-01-26,1142,143.01188068469105,0,0,74.7,EU,Stable,-9.101889950493813,86.56770440757134
2023-01-22,1142,136.13951016452825,1,50,54.2,AS,Stable,69.82245376903933,9.650349891743076
2023-01-04,1142,141.535386869888,0,0,51.9,SA,Stable,10.996437713520749,-88.25273587816143
2023-01-18,1142,160.52981717182547,0,0,81.1,AF,Hors-Ligne,79.94028960745987,167.5144734058179
2023-01-06,1142,146.50873646912916,0,100,,AF,Stable,-46.77308443033267,125.32172512830999
2023-01-24,1142,115.18541339014313,0,0,53.6,,Stable,-39.499957515282915,147.87173017377785
2023-01-24,1142,86.31296531769502,1,0,71.3,EU,Stable,-24.266994167329642,-102.65739248332679
2023-01-23,1142,170.03393799013546,1,0,60.5,SA,Stable,41.3712489743381,71.1016180230699
2023-01-22,1142,112.86829879958663,1,0,60.2,EU,Stable,32.43083438631645,17.26686947743329
2023-01-02,1142,105.80677759918433,2,0,74.0,NA,Hors-Ligne,-52.95428713135227,-102.70632694697996
2023-01-23,1142,67.89819546706681,0,0,64.0,EU,Dégradé,-17.33064694026291,114.29079781806035
2023-01-11,1142,130.15419315936333,0,0,61.0,NA,Stable,-26.676635404358592,-178.8628603453431
2023-01-28,1142,124.4665981186131,1,0,75.7,NA,Stable,46.66787809534759,-118.28135237465776
2023-01-14,1142,74.54655191251558,1,0,64.5,NA,Stable,-23.76015328027333,-120.11060538725354
2023-01-30,1142,133.59822126399527,0,0,54.0,AF,Stable,46.06243720763041,28.93449516002505
2023-01-05,1142,105.05424237895683,2,0,84.1,SA,Stable,8.703331869717587,4.05822759072484
2023-01-06,1142,200.7094502186608,1,0,79.3,NA,Stable,79.66553563393308,154.5755863862742
2023-01-10,1142,102.91916423727395,1,100,60.6,EU,Stable,85.98007427346079,118.3384373708065
2023-01-08,1142,106.9442000340662,1,0,79.1,OC,Stable,23.314318032867675,-61.184329453898386
2023-01-14,1142,93.75671327236897,1,50,97.8,NA,Stable,75.53728031552436,10.269060468100008
2023-01-24,1142,,1,100,97.8,EU,Stable,39.897930708380215,-68.36212067358238
2023-01-03,1142,108.8167261660574,1,0,76.6,EU,Stable,32.02022802124283,-107.68133477056779
2023-01-12,1142,98.2525753870351,0,0,54.9,AS,Stable,-6.209837569520445,39.895048896390335
2023-01-16,1142,141.20865029761626,3,0,72.9,EU,Dégradé,10.842707578955455,117.13252534171045
2023-01-28,1142,78.58941193760444,1,0,51.3,AS,Stable,-19.903074307289316,-169.20096832978243
2023-01-30,1142,138.75331638746843,1,0,70.8,EU,Stable,-58.50551109518006,-162.280425633584
2023-01-23,1142,173.44199149802574,1,50,95.5,NA,Dégradé,76.45031681409839,-166.58088936459023
2023-01-17,1142,136.99823498505268,1,0,73.4,AF,Hors-Ligne,-51.86250376361441,72.59328447629858
2023-01-01,1871,139.13694948779775,0,0,77.5,AS,Stable,7.546608019708856,-54.55488153980656
2023-01-23,1871,146.10180650722452,2,50,57.9,AS,Stable,42.677658033019554,75.23649954875813
2023-01-10,1871,171.29124086026556,2,50,50.8,AS,Stable,58.23568761877641,-99.79954740032892
2023-01-25,1871,156.29681880057313,0,0,99.7,NA,Stable,-25.99082902962911,-176.23361266333393
2023-01-23,1871,133.19009166819072,0,0,66.9,OC,Stable,28.41866313650607,59.35428429937156
2023-01-10,1871,147.11674201908005,3,50,64.0,NA,Stable,-10.22886180808193,-109.95247935302841
2023-01-21,1871,93.42195223604668,2,0,78.6,OC,Dégradé,57.91206725494834,20.274626697437157
2023-01-24,1871,143.28880772241968,1,50,87.3,NA,Stable,28.28873946415669,-23.829696973072288
2023-01-02,1871,89.83332086448758,1,0,62.6,EU,Stable,-81.5862970777882,140.60197462357723
2023-01-09,1871,108.9893274410512,2,0,76.2,NA,Stable,19.793742732149212,-166.40041059687172
2023-01-22,1871,30.0,0,0,66.6,OC,Stable,36.43585481389084,-19.27785826526724
2023-01-13,1871,,1,200,74.0,SA,Stable,73.55302418103787,121.6225725210121
2023-01-25,1871,100.68383966674942,1,100,58.1,EU,Stable,-80.87779555837174,64.90618778546849
2023-01-16,1871,153.3343564561339,2,0,75.5,AS,Stable,17.465493348625813,136.28311280016771
2023-01-18,1871,131.7057783181621,0,0,52.4,,Stable,0.13127467686797445,176.85591993939886
2023-01-19,1871,153.72287684104876,1,0,,AF,Stable,25.399984984800852,20.46784117788647
2023-01-12,1871,87.49210365982387,1,50,81.4,,Hors-Ligne,47.75551644791207,-55.658623928364094
2023-01-08,1871,151.151581114789,2,0,97.1,OC,Stable,-65.8177606105388,-150.8822428671396
2023-01-17,1871,183.1756903308998,1,50,80.0,AS,Stable,7.544486057355783,46.15718458662212
2023-01-15,1871,142.92474899795684,2,100,59.1,,Stable,3.7094372303608765,99.71781203066092
2023-01-10,1871,143.71047026076866,2,0,74.2,,Stable,2.720856225912584,-0.2174550375142985
2023-01-15,1871,,1,50,83.2,EU,Hors-Ligne,-15.59799294730999,-106.17998807302304
2023-01-15,1871,104.25993658303908,0,0,68.7,EU,Stable,62.92194491503531,145.73513843746997
2023-01-23,1871,142.83577118104526,1,0,77.6,EU,Dégradé,-78.60432230855054,142.51146600969082
2023-01-07,1871,74.81751268793795,2,50,58.1,OC,Stable,-20.729479019064456,-42.07056777719217
2023-01-13,1871,107.4673462523755,0,0,88.9,SA,Stable,16.51603543236861,56.64020244282878
2023-01-17,1871,66.86829592988454,1,50,95.5,EU,Stable,73.60506067440875,97.09499947280801
2023-01-09,1871,98.89030868054752,0,0,65.7,AS,Stable,23.424617040117894,-143.3524495782242
2023-01-08,1871,139.26135275680684,0,0,89.7,OC,Stable,-66.39401685595048,124.19190002079489
2023-01-20,1871,135.1618012866139,1,500,54.6,NA,Stable,32.57473420941777,83.74416592597163
2023-01-26,1616,121.52741086606419,1,50,62.3,NA,Stable,-28.88614420881752,7.796442391962984
2023-01-27,1616,125.11202982186032,1,50,73.1,OC,Dégradé,15.669827602894486,151.24343077177292
2023-01-21,1616,63.424061464073716,2,0,69.3,OC,Stable,12.793765568415537,102.68198794660998
2023-01-18,1616,108.82313158287255,0,0,81.0,EU,Stable,-58.97427129375298,-2.667585457085181
2023-01-13,1616,99.5594518069437,0,200,78.1,OC,Stable,57.39674954187939,135.8928878352432
2023-01-16,1616,100.22820928456377,2,0,54.4,AS,Stable,7.213148453979301,135.5335013714075
2023-01-09,1616,137.9873588344126,1,500,56.6,NA,Stable,-20.449193087135527,43.28006237928449
2023-01-12,1616,94.18478020484068,0,0,52.6,AS,Stable,-52.94069383923485,139.03389123567814
2023-01-12,1616,101.85957449617767,2,0,97.6,AF,Hors-Ligne,74.88646693292674,82.95162695603784
2023-01-06,1616,57.387922628714506,2,0,82.3,AS,Stable,-46.43072318293759,-145.22554192726074
2023-01-19,1616,111.17630458871491,1,0,92.8,EU,Hors-Ligne,78.28020419437905,135.67777870159387
2023-01-28,1616,87.3648735685914,2,50,77.1,,Stable,7.456901618284675,90.0532193005933
2023-01-07,1616,122.37608786068931,0,500,59.7,OC,Dégradé,0.5082234720846657,-60.553052691516726
2023-01-25,1616,91.46675859772606,0,0,81.3,AF,Stable,-5.079750442300664,-128.85987610949604
2023-01-03,1616,123.13626736647649,2,0,75.3,NA,Stable,68.69848647349565,-153.0969192979236
2023-01-16,1616,115.65942717772971,1,50,70.4,NA,Hors-Ligne,56.51698948089276,166.97357627693515
2023-01-18,1616,170.16125319126962,0,50,68.6,NA,Stable,31.727027431745725,33.41064908117633
2023-01-16,1616,134.9165394135958,1,0,82.5,,Stable,4.288291493362223,-157.2097503002095
2023-01-23,1616,64.81086382313092,1,0,80.9,AF,Stable,28.215859970990365,-171.10055785027117
2023-01-07,1616,82.05333467691875,0,0,57.6,NA,Stable,-46.22483117827827,-141.222527624955
2023-01-04,1616,121.65624026977,1,50,90.8,NA,Stable,-0.5667112273657153,66.40552214154621
2023-01-27,1616,92.10456154822047,0,0,81.8,AS,Dégradé,-64.66281079296846,-104.67381194136722
2023-01-25,1616,30.948947092924442,1,50,76.8,EU,Stable,-66.90717801436358,5.446612031173203
2023-01-30,1616,160.4863894150123,1,0,87.4,AS,Stable,37.55914177620697,119.42918310776821
2023-01-08,1616,141.60672050716224,0,100,57.7,AS,Stable,79.73289242833454,96.48912985079755
2023-01-13,1616,135.62930620475314,0,0,96.0,AF,Stable,54.45445322479611,-36.19236372043295
2023-01-13,1616,101.78030863587254,2,0,63.5,EU,Stable,79.0138259538162,123.20662036319834
2023-01-17,1616,132.8303031302979,1,0,63.1,SA,Stable,-50.06321473783373,-68.6747762642746
2023-01-17,1616,98.86919027337356,1,50,90.7,AF,Dégradé,-42.899903852564,-91.0697320171952
2023-01-05,1616,126.14571900653073,0,0,66.7,SA,Stable,-13.701181728306011,91.32087003198728
2023-01-06,1788,92.38250322490568,1,200,91.5,OC,Stable,-21.030020285566593,-1.1250893763855174
2023-01-19,1788,165.48865351668042,1,50,66.4,OC,Stable,-36.344124320771584,161.23960844049412
2023-01-13,1788,72.89290037754466,0,0,77.5,AS,Stable,-37.37040546664801,-82.64538653421421
2023-01-25,1788,156.96851488532494,1,50,61.5,OC,Stable,74.35083104993254,10.693816715065878
2023-01-28,1788,121.16747484051992,1,50,86.6,SA,Stable,-57.43791090085393,-107.09141305908926
2023-01-26,1788,105.31599013974028,1,50,58.3,OC,Stable,67.3906572187575,-151.10811783488555
2023-01-14,1788,125.01008765087215,0,200,95.0,SA,Dégradé,1.7878153787247157,-112.43246387049129
2023-01-22,1788,142.00044021534544,0,50,68.6,SA,Stable,76.84377549510054,-158.7652340320381
2023-01-04,1788,161.00240210083192,4,0,73.6,AS,Hors-Ligne,-86.78594527772005,-107.88148250034436
2023-01-28,1788,129.39429069400597,4,50,51.2,OC,Stable,-50.042609053501806,-171.8127388673687
2023-01-07,1788,93.27911744213168,1,50,98.8,OC,Stable,-0.1978568808004013,-130.82197107945453
2023-01-08,1788,121.66890371297366,2,0,90.7,EU,Stable,-64.53408570748063,-24.240831050155208
2023-01-25,1788,174.50379709987118,1,0,72.4,EU,Stable,-51.294713791498715,-79.76786923609234
2023-01-13,1788,160.43034256537874,0,200,,SA,Hors-Ligne,-4.639349473234361,-61.60549920165556
2023-01-27,1788,147.26290434373075,0,0,96.6,AF,Stable,48.193998128999766,-118.42796494093074
2023-01-06,1788,143.8706106036716,1,50,76.7,AS,Stable,51.352604571308916,155.16014733703037
2023-01-06,1788,140.98350271819626,1,0,61.7,NA,Stable,20.803578411384976,142.29261299903453
2023-01-24,1788,154.7626450352961,1,50,74.4,OC,Stable,73.62248773447482,-60.87876735851543
2023-01-28,1788,106.30113642834284,3,0,66.2,OC,Stable,23.29370801743964,150.25194761991838
2023-01-21,1788,79.3474180267498,2,100,72.4,SA,Stable,-85.71243147681726,-21.937782396951206
2023-01-30,1788,122.07010502211185,2,0,95.6,SA,Dégradé,3.2360915808876456,-73.58783652457204
2023-01-03,1788,95.47255239666927,2,50,64.1,OC,Stable,84.16614684364689,176.27254375289596
2023-01-28,1788,88.34937733868446,2,0,91.9,SA,Hors-Ligne,28.104119241301873,-25.267197808271533
2023-01-03,1788,98.39164270236205,1,50,96.8,AS,Stable,33.914451943714965,-149.9169826284738
2023-01-13,1788,194.55941773601057,0,0,90.3,OC,Stable,-69.45717012239433,30.01713815338934
2023-01-22,1788,124.08373902227532,1,0,76.4,OC,Stable,-25.255022778557063,-114.58466773137218
2023-01-02,1788,130.85723509082965,1,0,78.2,EU,Stable,62.3472348827961,41.08560847002673
2023-01-16,1788,83.32911578987238,1,500,91.0,SA,Stable,-70.14165266835991,-162.6979835298675
2023-01-22,1788,64.68741123622111,2,50,52.2,,Dégradé,61.06247658247122,-140.12538121229755
2023-01-29,1788,95.42842070643582,4,0,86.8,EU,Stable,13.164272286883687,-67.46829608846397
2023-01-06,1500,163.14586755626243,1,200,76.4,SA,Stable,-19.10466916747953,41.87778845595372
2023-01-08,1500,130.02826398229564,1,50,69.9,NA,Stable,77.43634378682722,52.619157609363754
2023-01-23,1500,137.95785274333176,2,0,88.3,OC,Stable,-84.70012804608339,53.13735133656104
2023-01-08,1500,142.15698117606183,0,50,63.3,EU,Stable,76.81991401720154,3.6537747027361434
2023-01-30,1500,102.25951860605167,0,0,94.8,OC,Stable,68.11435148182187,-60.96267568831395
2023-01-25,1500,161.63896751920103,2,0,84.4,EU,Stable,87.63255650992193,134.3653053145353
2023-01-06,1500,101.01577202333453,2,100,,EU,Stable,-14.988999388026684,-17.32906106814113
2023-01-14,1500,162.18697077787658,1,0,76.2,,Stable,-7.076047263262524,101.76612346869462
2023-01-03,1500,133.26906468406023,2,0,60.6,OC,Stable,36.95534373014674,-10.161428795316766
2023-01-10,1500,66.32864537261034,1,50,80.8,AS,Dégradé,-70.15500403809332,128.83436098964648
2023-01-03,1500,97.55971540198395,1,200,86.2,SA,Stable,-46.15593067380709,-169.92139458063556
2023-01-27,1500,66.45184401383686,1,0,50.6,OC,Stable,-10.439931053558098,-83.43007683064369
2023-01-12,1500,154.89846398382628,0,0,68.3,SA,Stable,39.18718850212639,100.8139226234864
2023-01-17,1500,119.25793737592797,0,50,91.6,AS,Stable,-0.6375971988952784,68.87899439403168
2023-01-27,1500,53.14972680150659,3,50,81.6,AF,Stable,-48.6778133447228,146.55640486723473
2023-01-29,1500,131.27240645158975,0,200,80.8,AF,Stable,-37.48098683767167,33.16412403300831
2023-01-05,1500,103.8850721283504,0,0,61.4,AS,Dégradé,44.940632465222706,164.01904703706265
2023-01-30,1500,75.4858243490003,1,50,81.6,SA,Stable,55.06302875465167,149.44916243381573
2023-01-20,1500,170.33897510906093,0,0,89.3,SA,Dégradé,-11.48992285858705,153.48765669920243
2023-01-25,1500,123.21857598289736,2,50,70.1,SA,Stable,-55.20046309568731,41.29608985612816
2023-01-09,1500,111.19705793060062,0,0,59.1,AS,Stable,13.479629577912632,140.44712279253304
2023-01-30,1500,,1,100,53.9,AS,Stable,-17.979711465225876,-25.278523170127045
2023-01-21,1500,74.60161592526683,1,0,75.3,AS,Stable,25.008577637123054,170.9291305942046
2023-01-26,1500,80.86353301247672,2,50,84.2,OC,Stable,58.47912904130621,-120.15254753696325
2023-01-20,1500,158.5475035462525,1,0,58.1,SA,Stable,5.048204555951628,-72.37711339366143
2023-01-07,1500,105.78351390642842,1,0,71.1,OC,Stable,72.33806207492336,4.309607039386236
2023-01-22,1500,120.6620310281059,4,50,78.4,NA,Stable,-23.632099695803817,166.0289514408318
2023-01-04,1500,58.670085713967765,0,0,57.8,AS,Stable,-3.456148040885907,28.04957640083032
2023-01-13,1500,80.45723892613483,1,0,63.5,AF,Stable,12.719711910839806,-157.4673992437186
2023-01-13,1500,138.2943755962426,4,0,80.4,OC,Hors-Ligne,39.40503751806909,42.40493461907428
2023-01-10,1003,131.331352803415,1,0,86.3,AS,Dégradé,5.172853774445059,163.20023337144852
2023-01-18,1003,172.60125596172946,2,0,81.8,EU,Stable,55.999356871051646,-24.19536347807494
2023-01-17,1003,160.2886899489368,0,0,85.7,SA,Dégradé,35.39134481304757,-71.55160148467903
2023-01-20,1003,113.0786708254553,0,50,79.1,AS,Stable,-26.99348036856704,35.652931041301684
2023-01-20,1003,,0,50,91.8,SA,Dégradé,25.186280458989003,66.24050260189199
2023-01-13,1003,110.50189671290778,4,0,91.3,OC,Dégradé,-32.99337203514567,-34.850441960626114
2023-01-17,1003,181.64429455915945,4,0,89.8,EU,Dégradé,38.98348834217711,-152.45264624008246
2023-01-22,1003,,1,50,78.8,SA,Stable,27.622395402294543,-45.418605759118435
2023-01-04,1003,125.09055272573254,0,0,99.7,NA,Hors-Ligne,-58.081609731067985,-4.639199932292087
2023-01-01,1003,126.01184354629055,0,0,52.0,AS,Stable,36.09637612551663,6.971229556326051
2023-01-01,1003,163.34550861779422,1,0,59.8,SA,Stable,-66.47411777839581,72.3086472784718
2023-01-15,1003,137.38733541341543,1,0,90.4,AF,Stable,-73.45032564665854,-174.07701027337896
2023-01-13,1003,166.75884051210258,2,0,91.3,AF,Stable,25.70432872791939,138.05456059113448
2023-01-17,1003,,2,50,90.9,NA,Stable,-29.986686015975387,38.10828506662068
2023-01-24,1003,133.83684784496396,2,0,93.6,SA,Stable,-61.06772483162069,10.45166307727672
2023-01-26,1003,104.53695405955845,1,200,71.1,OC,Stable,87.73653988023949,-121.95129395457289
2023-01-08,1003,172.69133962883978,2,100,96.6,AF,Stable,66.58731657738309,-136.44291966458354
2023-01-18,1003,166.39196061569487,2,50,60.5,AS,Hors-Ligne,-58.162477855551344,21.26875258937966
2023-01-27,1003,120.9850742730392,1,0,96.8,AS,Stable,79.84949519329035,78.21448158943349
2023-01-13,1003,166.06892936433096,1,0,77.8,NA,Stable,19.087634721004704,94.43530412976406
2023-01-23,1003,173.49343559977518,0,0,58.2,AF,Stable,3.5811243653862874,25.550568007208625
2023-01-14,1003,122.23220015778442,1,0,86.8,AF,Stable,-25.769184244030328,-52.25685312104626
2023-01-08,1003,,4,200,64.8,EU,Stable,-32.15134802916255,-129.03317682681944
2023-01-08,1003,119.05976541990833,1,0,61.0,AF,Stable,-71.46058361974423,23.834149295610928
2023-01-27,1003,113.56437148992273,3,50,58.6,EU,Dégradé,-57.3439434473911,-60.18325794545498
2023-01-26,1003,145.9761776575303,0,50,51.5,NA,Stable,-41.56296155271459,111.1834962211858
2023-01-15,1003,109.38627806573058,2,100,88.2,SA,Stable,42.52212944302306,2.6244835770640407
2023-01-27,1003,122.56019327384682,2,0,74.3,EU,Dégradé,82.79365468363116,-99.19834727688648
2023-01-13,1003,162.2830327215273,1,50,98.9,AS,Stable,-6.204528591651908,118.98697759706192
2023-01-07,1003,120.57656556651811,3,500,72.0,NA,Stable,-23.21106579027071,149.0512795052672
